LTKBID,compound,node_id,node_type,generation,precursor_smiles,mechanism,enzyme,state_window,smiles,formal_charge,reactive_alert_count,reactive_alerts,selection_score,status,error,total_energy_Eh,gsolv_Eh,homo_lumo_gap_eV,polarizability_au,vip_eV,vea_eV,vomega_eV,fukui_plus_max,fukui_plus_min,fukui_plus_absmax,fukui_minus_max,fukui_minus_min,fukui_minus_absmax,fukui_rad_max,fukui_rad_min,fukui_rad_absmax,chem_potential_eV,hardness_eV,fundamental_gap_eV,electrophilicity_eV,local_electrophilicity_proxy_eV,property_returncodes,homo_eV,lumo_eV,dipole_au,charge_min,charge_max,charge_absmax,charge_std
LT00501,Alprazolam,LT00501__R3P0,parent_microstate,0,,microstate,,canonical,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,0,0,,0.0,ok,,-59.297457972307,-0.021047271564,2.481534089958,218.208355,6.1186,2.3389,,0.127,-0.026,0.127,0.131,-0.029,0.131,0.129,-0.027,0.129,-4.22875,1.88985,3.7797,4.731149710955896,0.6008560132913988,0;0,-10.3054,-7.8239,2.760306771162381,-0.26296741,0.13489693,0.26296741,0.1049804519480036
LT00502,Altretamine,LT00502__R3P0,parent_microstate,0,,microstate,,canonical,CN(C)c1nc(N(C)C)nc(N(C)C)n1,0,0,,0.0,ok,,-46.095995279795,-0.020467235132,4.244270179538,151.247338,5.4955,-0.1266,,0.099,-0.03,0.099,0.095,-0.032,0.095,0.087,-0.031,0.087,-2.68445,2.81105,5.6221,1.2817758137528683,0.1268958055615339,0;0,-9.8201,-5.5758,0.0047211632345992,-0.43243545,0.24266059,0.43243545,0.1623456881023987
LT01215,Alvimopan,LT01215__R3P0,parent_microstate,0,,microstate,,canonical,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,0,0,,0.0,ok,,-92.023862486474,-0.03594230874,2.523310472732,307.545374,5.4406,1.0707,,0.106,-0.017,0.106,0.169,-0.039,0.169,0.088,-0.023,0.088,-3.25565,2.18495,4.3699,2.4255147537701096,0.2571045638996316,0;0,-9.5085,-6.6799,2.592312046064557,-0.51636624,0.42660341,0.51636624,0.1623081039191219
LT01215,Alvimopan,LT01215__R3P1,parent_microstate,0,,microstate,,acidic_organelle,C[C@H]1C[NH+](C[C@H](Cc2ccccc2)C(=O)NCC(=O)[O-])CC[C@@]1(C)c1cccc(O)c1,0,0,,0.0,ok,,-92.021370181539,-0.056150479363,3.41824594485,305.624012,5.801,0.9231,,0.079,-0.014,0.079,0.078,-0.011,0.078,0.063,-0.011,0.063,-3.36205,2.43895,4.8779,2.3172636180528503,0.1830638258261751,0;0,-10.1214,-6.2529,7.255641031039999,-0.61947315,0.36547663,0.61947315,0.1738728070785943
LT00503,Amantadine hydrochloride,LT00503__R3P0,parent_microstate,0,,microstate,,canonical,NC12CC3CC(CC(C3)C1)C2,0,0,,0.0,ok,,-33.06706073536,-0.003681549171,10.575538613446,115.124084,5.8324,-6.1186,,0.115,-0.019,0.115,0.123,-0.016,0.123,0.119,-0.015,0.119,0.1431,5.9755,11.951,0.0017134641452598,0.0001970483767048,0;0,-9.805,0.7706,0.534278306048819,-0.39342686,0.15385098,0.39342686,0.0946582868234771
LT00503,Amantadine hydrochloride,LT00503__R3P1,parent_microstate,0,,microstate,,acidic_organelle,[NH3+]C12CC3CC(CC(C3)C1)C2,1,0,,0.0,ok,,-33.260855680636,-0.107305259643,9.21243280115,113.165178,6.5124,-3.7118,,0.15,-0.017,0.15,0.101,-0.015,0.101,0.08,-0.016,0.08,-1.4003,5.1121,10.2242,0.1917842070773263,0.0287676310615989,0;0,-11.0113,-1.7989,4.653886658506244,-0.17924947,0.30584566,0.30584566,0.1115131459907677
LT01629,Ambenonium chloride,LT01629__R3P0,parent_microstate,0,,microstate,,canonical,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,2,0,,0.0,ok,,-109.711677077303,-0.229901281357,3.318385499316,374.993364,6.4682,2.0707,,0.105,-0.018,0.105,0.124,-0.013,0.124,0.091,-0.014,0.091,-4.26945,2.1987500000000004,4.397500000000001,4.145128664582148,0.4352385097811255,0;0,-10.9487,-7.6303,2.7906009019177267,-0.49687003,0.23921228,0.49687003,0.1288648150907158
LT00618,Ambrisentan,LT00618__R3P0,parent_microstate,0,,microstate,,canonical,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,0,0,,0.0,ok,,-80.461571692721,-0.030048956863,2.981597960389,269.022894,6.1237,1.7338,,0.085,-0.027,0.085,0.096,-0.018,0.096,0.091,-0.018,0.091,-3.92875,2.1949500000000004,4.389900000000001,3.51604286259368,0.2988636433204628,0;0,-10.4356,-7.3548,1.860531744701668,-0.48722269,0.41622302,0.48722269,0.1685284856192988
LT00618,Ambrisentan,LT00618__R3P1,parent_microstate,0,,microstate,,acidic_organelle,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)[nH+]1)C(=O)[O-],0,0,,0.0,ok,,-80.432078794671,-0.056553048909,2.462100082638,268.372775,6.2356,2.3024,,0.1,-0.039,0.1,0.095,-0.026,0.095,0.06,-0.022,0.06,-4.269,1.9666,3.9332,4.633469185396116,0.4633469185396116,0;0,-10.6208,-8.0707,6.580121258222752,-0.59130432,0.36469277,0.59130432,0.17419643353729
LT00618,Ambrisentan,LT00618__R3P2,parent_microstate,0,,microstate,,physiologic,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)[O-],-1,0,,0.0,ok,,-80.268186301625,-0.136863731451,2.775520448035,270.387935,5.6719,1.3077,,0.088,-0.026,0.088,0.111,-0.021,0.111,0.088,-0.018,0.088,-3.4898,2.1821,4.3642,2.7905925576279724,0.2455721450712615,0;0,-9.9545,-6.9544,3.35910764141739,-0.63420596,0.3668273,0.63420596,0.1834261696807871
LT01067,Amifostine,LT01067__R3P0,parent_microstate,0,,microstate,,canonical,NCCCNCCSP(=O)(O)O,0,0,,0.0,ok,,-42.304526014499,-0.036347306867,3.656621363627,141.066922,5.6942,0.7998,,0.45,-0.036,0.45,0.155,-0.039,0.155,0.281,-0.037,0.281,-3.2470000000000003,2.4472,4.8944,2.1540963141549527,0.9693433413697288,0;0,-9.8834,-6.2268,1.2574031414816091,-0.56109204,0.55012414,0.56109204,0.2560010574822231
LT01067,Amifostine,LT01067__R3P1,parent_microstate,0,,microstate,,acidic_organelle,[NH3+]CCC[NH2+]CCSP(=O)(O)O,2,0,,0.0,ok,,-42.688910004261,-0.328317761648,4.605856544297,137.097401,6.8767,0.7369,,0.46,-0.033,0.46,0.415,-0.045,0.415,0.438,-0.033,0.438,-3.8068,3.0699,6.139799999999999,2.360292882504317,1.0857347259519856,0;0,-10.802,-6.1961,6.384979844525981,-0.53329804,0.63009052,0.63009052,0.2667475630034693
LT01068,Amikacin sulfate,LT01068__R3P0,parent_microstate,0,,microstate,,canonical,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0,0,,0.0,ok,,-136.576467838711,-0.075207206927,3.653199199116,349.328647,5.68,-0.3131,,0.264,-0.016,0.264,0.091,-0.016,0.091,0.152,-0.011,0.152,-2.68345,2.99655,5.9931,1.2015324126912614,0.317204556950493,0;0,-9.9832,-6.0777,3.674638717596442,-0.51161805,0.3755959,0.51161805,0.2458663144728166
LT01068,Amikacin sulfate,LT01068__R3P1,parent_microstate,0,,microstate,,acidic_organelle,[NH3+]CC[C@H](O)C(=O)N[C@@H]1C[C@H]([NH3+])[C@@H](O[C@H]2O[C@H](C[NH3+])[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H]([NH3+])[C@H]1O,4,0,,0.0,ok,,-137.335507823138,-0.792631076496,4.464111054441,342.726455,6.5847,-0.1066,,0.243,-0.016,0.243,0.099,-0.009,0.099,0.171,-0.01,0.171,-3.23905,3.34565,6.6913,1.5679232589332412,0.3810053519207776,0;0,-10.9366,-6.2509,5.3223246864715925,-0.50628005,0.37850269,0.50628005,0.2475995610433372
LT02070,Amiloride hydrochloride,LT02070__R3P0,parent_microstate,0,,microstate,,canonical,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,0,0,,0.0,ok,,-46.051878497571,-0.046037138153,1.994564582869,138.479341,5.7567,2.0656,,0.14,0.007,0.14,0.112,0.007,0.112,0.111,0.007,0.111,-3.91115,1.84555,3.691100000000001,4.144318583213676,0.5802046016499146,0;0,-10.0622,-7.6291,2.626540479515401,-0.4917991,0.27196897,0.4917991,0.2631159620046806
LT02070,Amiloride hydrochloride,LT02070__R3P1,parent_microstate,0,,microstate,,acidic_organelle,NC(=[NH2+])NC(=O)c1nc(Cl)c(N)nc1N,1,0,,0.0,ok,,-46.26157570486,-0.110224634431,2.156890567839,137.255754,6.233,2.6167,,0.124,0.018,0.124,0.171,0.001,0.171,0.123,0.01,0.123,-4.424849999999999,1.80815,3.6163,5.414179554378783,0.671358264742969,0;0,-10.3827,-8.1029,3.525528645437015,-0.47602074,0.28238397,0.47602074,0.25034913112811
LT00045,Amineptine,LT00045__R3P0,parent_microstate,0,,microstate,,canonical,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,0,0,,0.0,ok,,-71.956208354346,-0.018628357571,2.841239120568,256.910806,5.6138,0.9718,,0.107,-0.013,0.107,0.157,-0.037,0.157,0.085,-0.023,0.085,-3.2928,2.321,4.642,2.3357457647565707,0.249924796828953,0;0,-9.5953,-6.4865,1.0445573656550915,-0.48830679,0.41591,0.48830679,0.1336445241501047
LT00045,Amineptine,LT00045__R3P1,parent_microstate,0,,microstate,,acidic_organelle,O=C([O-])CCCCCC[NH2+]C1c2ccccc2CCc2ccccc21,0,0,,0.0,ok,,-71.971499453024,-0.044744258366,3.952627828911,255.916222,5.8567,0.8221,,0.059,-0.014,0.059,0.107,-0.009,0.107,0.059,-0.012,0.059,-3.3394,2.5173,5.0346,2.214990736106145,0.1306844534302625,0;0,-10.1897,-6.2371,4.356059944456939,-0.64037846,0.36408314,0.64037846,0.1519251907028891
LT01071,Aminocaproic acid,LT01071__R3P0,parent_microstate,0,,microstate,,canonical,NCCCCCC(=O)O,0,0,,0.0,ok,,-30.54602780763,-0.019361806393,3.238531004019,90.19633,6.1873,-0.0915,,0.3,-0.036,0.3,0.191,-0.047,0.191,0.168,-0.025,0.168,-3.0479,3.1394,6.2788,1.4795334156208193,0.4438600246862458,0;0,-9.8973,-6.4187,1.4537248459870291,-0.48537204,0.41463871,0.48537204,0.2118307790469869
LT01071,Aminocaproic acid,LT01071__R3P1,parent_microstate,0,,microstate,,acidic_organelle,[NH3+]CCCCCC(=O)[O-],0,0,,0.0,ok,,-30.55323977776,-0.074823668411,4.885729517467,89.834201,6.0303,-1.4134,,0.26,-0.026,0.26,0.206,-0.016,0.206,0.233,-0.014,0.233,-2.30845,3.72185,7.443700000000001,0.7158995395435066,0.1861338802813117,0;0,-9.9091,-5.0234,5.53084272933306,-0.6429306,0.36567317,0.6429306,0.2434136297064613
LT00505,Aminosalicylic acid ,LT00505__R3P0,parent_microstate,0,,microstate,,canonical,Nc1ccc(C(=O)O)c(O)c1,0,0,,0.0,ok,,-33.714881452178,-0.026926569928,2.773893275967,99.149749,6.0075,1.527,,0.151,0.017,0.151,0.118,0.018,0.118,0.114,0.028,0.114,-3.76725,2.24025,4.4805,3.167542140944091,0.4782988632825578,0;0,-9.9935,-7.1814,2.530543493745216,-0.5571173,0.40419822,0.5571173,0.2743850554103832
LT00505,Aminosalicylic acid ,LT00505__R3P1,parent_microstate,0,,microstate,,acidic_organelle,Nc1ccc(C(=O)[O-])c(O)c1,-1,0,,0.0,ok,,-33.517702896324,-0.124144662271,3.380576271605,100.30905,5.4868,0.4542,,0.125,0.015,0.125,0.12,0.015,0.12,0.122,0.025,0.122,-2.9705,2.5163,5.0326,1.753342258474745,0.219167782309343,0;0,-9.5706,-6.0827,7.263509636430998,-0.67880189,0.35651347,0.67880189,0.3020063781472769
LT00046,Amiodarone hydrochloride,LT00046__R3P0,parent_microstate,0,,microstate,,canonical,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,0,0,,0.0,ok,,-91.097947240673,-0.012772297674,1.031329813999,356.998336,5.6077,2.7681,,0.16,-0.012,0.16,0.219,-0.041,0.219,0.112,-0.022,0.112,-4.1879,1.4198000000000002,2.8396000000000003,6.176400341597407,0.9882240546555852,0;0,-9.3892,-8.358,1.3404169283566465,-0.43916351,0.23270158,0.43916351,0.1025333322146302
LT00046,Amiodarone hydrochloride,LT00046__R3P1,parent_microstate,0,,microstate,,acidic_organelle,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1,0,,0.0,ok,,-91.289445036412,-0.098092823741,2.500833691006,354.080863,6.6061,2.8807,,0.158,-0.012,0.158,0.078,-0.013,0.078,0.109,-0.009,0.109,-4.743399999999999,1.8627,3.7254,6.03957791378107,0.954253310377409,0;0,-10.9654,-8.4646,8.945030608487443,-0.44567951,0.26576447,0.44567951,0.1121398148974445
LT01793,Amisulpride,LT01793__R3P0,parent_microstate,0,,microstate,,canonical,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,0,0,,0.0,ok,,-78.502242081415,-0.049363851911,2.352388314454,253.782833,5.431,1.4437,,0.108,-0.022,0.108,0.185,-0.037,0.185,0.095,-0.019,0.095,-3.43735,1.99365,3.9873,2.963252080982118,0.3200312247460687,0;0,-9.3263,-6.9987,5.476155921865619,-0.65139056,1.00371086,1.00371086,0.2334146533930368
LT01793,Amisulpride,LT01793__R3P1,parent_microstate,0,,microstate,,acidic_organelle,CC[NH+]1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1,0,,0.0,ok,,-78.700335605832,-0.101537946674,3.115001892927,250.997866,6.3607,1.7432,,0.114,-0.021,0.114,0.087,-0.019,0.087,0.084,-0.02,0.084,-4.05195,2.30875,4.6175,3.5556683925284243,0.4053461967482404,0;0,-10.5098,-7.3174,5.811358511522168,-0.65154544,1.00958095,1.00958095,0.2336965942450955
LT00047,Amitriptyline hydrochloride,LT00047__R3P0,parent_microstate,0,,microstate,,canonical,CN(C)CCC=C1c2ccccc2CCc2ccccc21,0,0,,0.0,ok,,-57.464030433731,-0.004378070034,3.100478400748,227.039782,5.4282,1.0205,,0.067,-0.013,0.067,0.176,-0.052,0.176,0.091,-0.029,0.091,-3.2243500000000003,2.20385,4.4077,2.3586979428046377,0.1580327621679107,0;0,-9.5381,-6.4377,0.250221651433762,-0.19284096,0.05575322,0.19284096,0.0478156191320577
LT00047,Amitriptyline hydrochloride,LT00047__R3P1,parent_microstate,0,,microstate,,acidic_organelle,C[NH+](C)CCC=C1c2ccccc2CCc2ccccc21,1,0,,0.0,ok,,-57.654627540286,-0.090811556085,3.682788965802,223.98727,6.0937,1.2727,,0.07,-0.013,0.07,0.075,-0.016,0.075,0.065,-0.014,0.065,-3.6832,2.4105,4.821,2.813931184401577,0.1969751829081104,0;0,-10.3898,-6.707,5.048890649134384,-0.11920123,0.23968022,0.23968022,0.0723698420565034
LT00175,Amlodipine besylate,LT00175__R3P0,parent_microstate,0,,microstate,,canonical,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,0,0,,0.0,ok,,-86.356260068241,-0.033386436452,2.27821955641,271.55528,5.621,2.3603,,0.09,-0.027,0.09,0.086,-0.021,0.086,0.069,-0.022,0.069,-3.990650000000001,1.6303500000000002,3.2607000000000004,4.884008778023125,0.4395607900220812,0;0,-10.0618,-7.7836,1.6972581828384423,-0.53284493,0.34679572,0.53284493,0.172488632694568
LT00175,Amlodipine besylate,LT00175__R3P1,parent_microstate,0,,microstate,,acidic_organelle,CCOC(=O)C1=C(COCC[NH3+])[NH2+]C(C)=C(C(=O)OC)C1c1ccccc1Cl,2,0,,0.0,ok,,-86.657622195655,-0.274731776895,2.871363893166,268.384788,6.902,2.8626,,0.096,-0.024,0.096,0.142,-0.017,0.142,0.077,-0.019,0.077,-4.8823,2.0197000000000003,4.0394000000000005,5.901087609545971,0.5665044105164132,0;0,-11.3323,-8.324,8.324591073407186,-0.47013774,0.36747908,0.47013774,0.1722204611713228
LT00256,Amoxapine,LT00256__R3P0,parent_microstate,0,,microstate,,canonical,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,0,0,,0.0,ok,,-61.96370212917,-0.011599184552,2.257559026208,219.649857,5.294,1.8241,,0.07,-0.015,0.07,0.101,-0.023,0.101,0.085,-0.016,0.085,-3.55905,1.7349499999999998,3.4698999999999995,3.650490475950316,0.2555343333165221,0;0,-9.628,-7.2723,0.9434457863807568,-0.33152608,0.16260412,0.33152608,0.11470860651253
LT00256,Amoxapine,LT00256__R3P1,parent_microstate,0,,microstate,,acidic_organelle,Clc1ccc2c(c1)C(N1CC[NH2+]CC1)=[NH+]c1ccccc1O2,2,0,,0.0,ok,,-62.34320349959,-0.301516977003,2.762287200846,215.592076,6.7016,2.8104,,0.078,-0.018,0.078,0.138,-0.012,0.138,0.092,-0.015,0.092,-4.756,1.9456,3.8912,5.812997532894737,0.4534138075657895,0;0,-11.0668,-8.3045,8.204594841194455,-0.28938372,0.30166733,0.30166733,0.1201825109100993
LT00256,Amoxapine,LT00256__R3P2,parent_microstate,0,,microstate,,physiologic,Clc1ccc2c(c1)C(N1CCNCC1)=[NH+]c1ccccc1O2,1,0,,0.0,ok,,-62.15751901958,-0.078787632744,1.54895193192,217.539268,5.8595,2.7186,,0.081,-0.022,0.081,0.183,-0.041,0.183,0.095,-0.023,0.095,-4.28905,1.57045,3.1409,5.856904041039192,0.4744092273241745,0;0,-9.7359,-8.1868,1.4903138610551738,-0.29256912,0.24990257,0.29256912,0.1092751230688364
LT00507,Amoxicillin,LT00507__R3P0,parent_microstate,0,,microstate,,canonical,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,0,0,,0.0,ok,,-76.339353172931,-0.039271960305,2.88462867253,234.983519,5.7426,1.6354,,0.138,-0.021,0.138,0.216,-0.018,0.216,0.177,-0.018,0.177,-3.689,2.0536000000000003,4.107200000000001,3.313381622516556,0.4572466639072848,0;0,-10.1885,-7.0869,3.155310761790521,-0.5187107,0.43198454,0.5187107,0.2200751731967097
LT00507,Amoxicillin,LT00507__R3P1,parent_microstate,0,,microstate,,acidic_organelle,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H]([NH3+])c3ccc(O)cc3)C(=O)[NH+]2[C@H]1C(=O)[O-],1,0,,0.0,ok,,-76.426524467563,-0.137650178439,1.499826962733,231.442946,6.3142,2.1393,,0.24,-0.022,0.24,0.271,-0.024,0.271,0.256,-0.02,0.256,-4.22675,2.08745,4.174899999999999,4.279243948956863,1.027018547749647,0;0,-10.6436,-7.8801,3.3634353743824392,-0.58700113,0.37686369,0.58700113,0.2220987636546363
LT00507,Amoxicillin,LT00507__R3P2,parent_microstate,0,,microstate,,physiologic,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H]([NH3+])c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)[O-],0,0,,0.0,ok,,-76.324159997411,-0.126475340987,2.447810654534,234.819884,5.7479,1.4601,,0.174,-0.019,0.174,0.184,-0.022,0.184,0.179,-0.017,0.179,-3.604,2.1439,4.2878,3.0292494985773586,0.5270894127524604,0;0,-10.0805,-6.8784,15.42600743878361,-0.63957924,0.3742566,0.63957924,0.2374526769363225
LT02100,Amphetamine sulfate,LT02100__R3P0,parent_microstate,0,,microstate,,canonical,CC(N)Cc1ccccc1,0,0,,0.0,ok,,-28.805859667888,-0.004386130627,3.977923949067,111.568831,6.0242,0.1864,,0.11,-0.02,0.11,0.147,-0.012,0.147,0.076,-0.016,0.076,-3.1053,2.9189000000000003,5.8378000000000005,1.651801721538936,0.1816981893692829,0;0,-9.9081,-5.9301,0.5437206325180175,-0.38603248,0.15932633,0.38603248,0.1031511333663117
LT02100,Amphetamine sulfate,LT02100__R3P1,parent_microstate,0,,microstate,,acidic_organelle,CC([NH3+])Cc1ccccc1,1,0,,0.0,ok,,-29.000150701014,-0.11111932873,4.753020363005,109.695204,6.9099,0.4167,,0.112,-0.018,0.112,0.082,-0.019,0.082,0.097,-0.013,0.097,-3.6633,3.2466000000000004,6.493200000000001,2.06674165126594,0.2314750649417852,0;0,-10.9258,-6.1728,3.809585300052072,-0.16410917,0.31194211,0.31194211,0.1212724478461285
LT00048,Amphotericin B,LT00048__R3P0,parent_microstate,0,,microstate,,canonical,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,0,0,,0.0,ok,,-209.927271116604,-0.088725486989,2.160755153967,613.976888,4.9703,2.6565,,0.05,-0.005,0.05,0.046,-0.005,0.046,0.048,-0.005,0.048,-3.8134,1.1569,2.3138,6.284907753479124,0.3142453876739562,0;0,-9.4253,-7.9012,2.588771173638607,-0.51300703,0.42771847,0.51300703,0.2103920950969761
LT00048,Amphotericin B,LT00048__R3P1,parent_microstate,0,,microstate,,acidic_organelle,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H]([NH3+])[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)[O-],0,0,,0.0,ok,,-209.93025020596,-0.118668754766,1.996226021372,613.533319,4.9077,2.6289,,0.049,-0.006,0.049,0.046,-0.007,0.046,0.047,-0.006,0.047,-3.7683,1.1394000000000002,2.2788000000000004,6.231387085308056,0.3053379671800947,0;0,-9.3558,-7.8766,9.168499001591808,-0.64487472,0.37037101,0.64487472,0.2154900854045101
LT00049,Ampicillin sodium,LT00049__R3P0,parent_microstate,0,,microstate,,canonical,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,0,,0.0,ok,,-72.257810823359,-0.032816918613,2.934280237007,230.44183,5.9451,1.6791,,0.182,-0.024,0.182,0.253,-0.023,0.253,0.217,-0.018,0.217,-3.8121,2.133,4.266,3.4064947046413505,0.6199820362447258,0;0,-10.2819,-7.0933,3.301273391793549,-0.51081379,0.43296703,0.51081379,0.2021719587392634
LT00049,Ampicillin sodium,LT00049__R3P1,parent_microstate,0,,microstate,,acidic_organelle,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H]([NH3+])c3ccccc3)C(=O)[NH+]2[C@H]1C(=O)[O-],1,0,,0.0,ok,,-72.391474596394,-0.180131199153,1.654875520473,229.083428,6.4663,1.916,,0.144,-0.021,0.144,0.378,-0.035,0.378,0.261,-0.025,0.261,-4.19115,2.27515,4.5503,3.860347300727425,0.5558900113047491,0;0,-10.4251,-7.4134,8.264396242166045,-0.45374303,0.40835371,0.45374303,0.2005843163839447
LT00049,Ampicillin sodium,LT00049__R3P2,parent_microstate,0,,microstate,,physiologic,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)[NH+]2[C@H]1C(=O)[O-],0,0,,0.0,ok,,-72.20593812262,-0.061268534404,1.682260167102,230.358255,6.0669,1.7785,,0.167,-0.023,0.167,0.282,-0.025,0.282,0.225,-0.019,0.225,-3.9227,2.1442,4.2884,3.588185638000187,0.5992270015460313,0;0,-10.3338,-7.2816,2.229569337539512,-0.51514133,0.40610493,0.51514133,0.1993240929458648
LT01055,Amprenavir,LT01055__R3P0,parent_microstate,0,,microstate,,canonical,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,0,0,,0.0,ok,,-107.894875800301,-0.055317239802,3.653682450332,349.152553,5.889,1.077,,0.078,-0.012,0.078,0.067,-0.014,0.067,0.058,-0.013,0.058,-3.483,2.406,4.812,2.521049251870324,0.1966418416458853,0;0,-10.1636,-6.5099,4.602347293195201,-0.67105015,1.14261507,1.14261507,0.2325118006049274
LT01055,Amprenavir,LT01055__R3P1,parent_microstate,0,,microstate,,acidic_organelle,CC(C)C[NH+](C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,1,0,,0.0,ok,,-108.009068189432,-0.100519957313,3.40191487837,347.144103,6.133,1.626,,0.211,-0.015,0.211,0.067,-0.008,0.067,0.119,-0.011,0.119,-3.8795,2.2535,4.507,3.339365487020192,0.7046061177612604,0;0,-10.4116,-7.0524,7.762379218220322,-0.61275217,1.21385919,1.21385919,0.2332585635440081
LT00964,Anagrelide hydrochloride,LT00964__R3P0,parent_microstate,0,,microstate,,canonical,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,0,0,,0.0,ok,,-46.99647868693,-0.020997583458,2.749374682462,154.81691,5.7597,1.8264,,0.107,-0.033,0.107,0.122,-0.04,0.122,0.093,-0.035,0.093,-3.79305,1.96665,3.9333,3.657800905728015,0.3913846969128976,0;0,-10.0417,-7.237,0.454411961330181,-0.46283968,0.29602731,0.46283968,0.1777512721485832
LT00964,Anagrelide hydrochloride,LT00964__R3P1,parent_microstate,0,,microstate,,acidic_organelle,O=C1CN2Cc3c(ccc(Cl)c3Cl)[NH+]=C2N1,1,0,,0.0,ok,,-47.181879271685,-0.111896998269,3.004603981902,153.2935,6.6136,2.5346,,0.107,-0.034,0.107,0.172,-0.027,0.172,0.111,-0.028,0.111,-4.5741,2.0395,4.079,5.129294143172346,0.548834473319441,0;0,-10.9741,-7.9695,1.9789542558362,-0.41286171,0.30315913,0.41286171,0.1673315110347951
LT00263,Anastrozole,LT00263__R3P0,parent_microstate,0,,microstate,,canonical,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,0,0,,0.0,ok,,-60.677424433549,-0.031510015925,4.106588999654,213.987092,6.6268,1.2625,,0.062,-0.022,0.062,0.127,-0.018,0.127,0.087,-0.02,0.087,-3.94465,2.68215,5.3643,2.900707198050072,0.1798438462791044,0;0,-10.7856,-6.6792,2.7823388662571777,-0.31831171,0.12935702,0.31831171,0.1139306640911519
LT00693,Aplaviroc,LT00693__R3P0,parent_microstate,0,,microstate,,canonical,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,0,0,,0.0,ok,,-125.873830485695,-0.038515503209,1.766897892773,405.498187,5.4678,1.9283,,0.132,-0.005,0.132,0.176,-0.04,0.176,0.09,-0.023,0.09,-3.69805,1.7697500000000002,3.5395000000000003,3.863702162028536,0.5100086853877667,0;0,-9.4454,-7.5058,1.6850618444823944,-0.51227624,0.41293292,0.51227624,0.1604749941175232
